10000 3
0.507662 0.652194 0.761955 
0.442305 0.332743 0.397285 
0.392646 0.322150 0.373807 
0.668235 0.524109 0.630849 
0.684512 0.712813 0.837998 
0.781072 0.677533 0.680009 
0.430123 0.638271 0.433534 
0.755508 0.861968 0.514201 
0.506540 0.266285 0.439599 
0.517586 0.756913 0.422978 
0.499506 0.385445 0.385302 
0.211172 0.505032 0.593371 
0.320861 0.332182 0.513056 
0.317015 0.173958 0.267053 
0.512025 0.316522 0.408229 
0.464353 0.713345 0.429360 
0.699301 0.624659 0.750480 
0.284875 0.366611 0.609086 
0.549999 0.815691 0.745258 
0.515399 0.452242 0.345122 
0.707922 0.752732 0.762436 
0.506477 0.694858 0.569299 
0.656243 0.580276 0.677047 
0.507647 0.473846 0.352863 
0.634452 0.632962 0.435408 
0.149014 0.208840 0.117990 
0.599814 0.550468 0.361116 
0.394690 0.230483 0.237169 
0.627101 0.599315 0.868732 
0.330455 0.181530 0.296667 
0.821160 0.733249 0.764559 
0.793949 0.689736 0.869135 
0.806792 0.756644 0.782235 
0.679244 0.660846 0.496833 
0.326453 0.329911 0.412721 
0.412778 0.514447 0.431685 
0.427313 0.689108 0.803264 
0.531589 0.427627 0.572919 
0.502665 0.577808 0.647209 
0.382364 0.277385 0.280378 
0.529154 0.763920 0.493659 
0.655277 0.518829 0.495582 
0.506484 0.716099 0.441369 
0.224852 0.657017 0.439813 
0.437198 0.335793 0.679157 
0.201276 0.221151 0.208028 
0.320561 0.634666 0.563160 
0.704842 0.556533 0.605115 
0.501388 0.271905 0.203745 
0.295997 0.288288 0.402339 
0.506847 0.649451 0.600380 
0.524385 0.583612 0.624014 
0.571989 0.600276 0.668137 
0.569090 0.634796 0.637274 
0.281750 0.395522 0.156208 
0.246360 0.547193 0.253745 
0.444294 0.422178 0.589266 
0.340059 0.477405 0.210999 
0.400909 0.462329 0.389470 
0.570854 0.659281 0.519626 
0.680816 0.409343 0.531698 
0.640135 0.543618 0.633428 
0.484758 0.286314 0.456761 
0.455555 0.193010 0.174221 
0.687251 0.502367 0.492023 
0.274065 0.331452 0.263385 
0.730334 0.651079 0.760034 
0.426185 0.379620 0.238779 
0.111869 0.103037 0.122189 
0.796075 0.777688 0.803003 
0.368521 0.324591 0.382036 
0.235002 0.242130 0.236635 
0.486087 0.292519 0.506125 
0.297370 0.338902 0.468642 
0.753327 0.663728 0.678584 
0.633184 0.197670 0.582170 
0.398575 0.489135 0.716158 
0.742631 0.539786 0.726773 
0.103288 0.144920 0.152545 
0.119665 0.336822 0.182857 
0.920331 0.811953 0.740354 
0.614653 0.410967 0.501589 
0.499571 0.437980 0.400190 
0.592678 0.412433 0.496530 
0.434439 0.463398 0.230790 
0.530892 0.202177 0.416036 
0.184363 0.552826 0.750888 
0.272601 0.466586 0.712522 
0.436635 0.640734 0.710201 
0.315820 0.403001 0.321081 
0.734490 0.591321 0.601614 
0.518017 0.640699 0.580220 
0.604752 0.738770 0.631724 
0.235866 0.228503 0.211640 
0.645100 0.786021 0.565939 
0.911240 0.815111 0.836248 
0.579193 0.542848 0.665948 
0.638335 0.552146 0.654612 
0.620566 0.705947 0.679180 
0.292244 0.366218 0.573296 
0.176837 0.167965 0.172961 
0.596501 0.490731 0.400820 
0.380334 0.402466 0.609598 
0.328881 0.379026 0.347869 
0.700776 0.613117 0.399414 
0.630728 0.421307 0.521871 
0.480171 0.530203 0.701676 
0.498749 0.426708 0.450585 
0.499476 0.824170 0.701293 
0.664006 0.514554 0.456842 
0.656272 0.675630 0.647659 
0.351992 0.747931 0.346149 
0.567145 0.425771 0.431693 
0.310242 0.368216 0.438363 
0.589706 0.331333 0.420265 
0.706844 0.722157 0.691581 
0.591402 0.598246 0.284378 
0.816902 0.712998 0.676657 
0.757231 0.802394 0.282174 
0.595299 0.186785 0.555136 
0.238909 0.673370 0.336391 
0.703177 0.757974 0.827806 
0.532451 0.403042 0.554408 
0.213500 0.189898 0.175877 
0.663364 0.363897 0.741830 
0.546120 0.504141 0.264854 
0.306430 0.311000 0.391206 
0.512086 0.627792 0.626096 
0.883608 0.848758 0.763952 
0.416530 0.559338 0.361085 
0.227202 0.274800 0.144670 
0.581563 0.384171 0.416307 
0.613506 0.479088 0.443693 
0.429482 0.553631 0.419883 
0.381884 0.345467 0.504774 
0.308624 0.309713 0.313040 
0.388317 0.796618 0.492650 
0.434842 0.342954 0.668413 
0.675499 0.707413 0.663647 
0.563867 0.439338 0.527297 
0.725021 0.377363 0.566543 
0.360516 0.446138 0.553839 
0.531169 0.486752 0.788694 
0.402756 0.437393 0.418772 
0.609642 0.466799 0.296838 
0.595811 0.599037 0.435875 
0.828393 0.503495 0.463228 
0.613624 0.704128 0.778006 
0.457881 0.337229 0.320917 
0.554222 0.535695 0.255187 
0.313141 0.357314 0.513795 
0.477936 0.640906 0.299821 
0.500262 0.617830 0.612440 
0.561253 0.212347 0.444870 
0.646886 0.505416 0.349005 
0.468044 0.735827 0.361780 
0.579618 0.489361 0.639625 
0.410619 0.396692 0.386511 
0.508928 0.605908 0.615691 
0.777180 0.524820 0.637593 
0.395248 0.469647 0.466650 
0.666920 0.347988 0.521368 
0.660802 0.549067 0.722531 
0.629571 0.661454 0.752053 
0.429223 0.564602 0.283312 
0.529862 0.508985 0.477584 
0.443288 0.648858 0.479603 
0.505586 0.419739 0.341840 
0.315875 0.260898 0.342459 
0.608468 0.509242 0.620558 
0.886845 0.814372 0.845963 
0.863931 0.753198 0.707004 
0.576646 0.622976 0.601786 
0.675012 0.764476 0.631866 
0.561789 0.290577 0.662582 
0.385448 0.291631 0.407130 
0.250913 0.503275 0.524101 
0.590936 0.536703 0.467937 
0.154327 0.150165 0.207720 
0.416965 0.435861 0.520457 
0.408549 0.261444 0.265966 
0.321209 0.438389 0.285174 
0.508625 0.365755 0.591615 
0.467183 0.537857 0.360032 
0.608817 0.374348 0.549844 
0.436153 0.286125 0.394941 
0.643083 0.658103 0.657264 
0.793650 0.641571 0.398145 
0.833555 0.751525 0.604582 
0.555467 0.603180 0.716518 
0.613485 0.616370 0.596376 
0.263457 0.333000 0.312933 
0.566372 0.517173 0.286633 
0.376475 0.263751 0.302311 
0.714835 0.637046 0.400454 
0.772763 0.553555 0.675564 
0.647041 0.488127 0.413779 
0.408408 0.724746 0.419197 
0.759649 0.871608 0.830510 
0.596882 0.355193 0.440929 
0.279690 0.366809 0.281256 
0.695078 0.523759 0.488680 
0.312193 0.386158 0.524669 
0.683966 0.600570 0.631995 
0.341575 0.514205 0.381906 
0.602506 0.588728 0.508058 
0.242856 0.390871 0.666792 
0.777800 0.753839 0.676857 
0.566264 0.652654 0.473934 
0.537428 0.665974 0.762197 
0.457188 0.361682 0.430577 
0.479482 0.402417 0.350737 
0.596224 0.727494 0.666867 
0.618966 0.692943 0.773089 
0.555547 0.681615 0.434589 
0.657032 0.663692 0.572573 
0.651316 0.591275 0.366441 
0.580323 0.727864 0.718722 
0.213697 0.331720 0.368060 
0.276639 0.187935 0.378902 
0.797320 0.401002 0.690378 
0.409986 0.371599 0.443225 
0.880522 0.925738 0.893089 
0.406861 0.418992 0.295797 
0.663407 0.746332 0.812329 
0.510047 0.516760 0.630308 
0.463701 0.313060 0.253524 
0.530796 0.333908 0.385601 
0.546738 0.460433 0.472690 
0.451544 0.527640 0.536119 
0.516430 0.335931 0.370412 
0.576276 0.610745 0.336995 
0.521273 0.682107 0.592440 
0.459393 0.352364 0.370916 
0.474083 0.327412 0.277557 
0.749402 0.768896 0.794473 
0.390421 0.278622 0.560352 
0.543117 0.333071 0.636035 
0.283388 0.535030 0.432356 
0.489690 0.475092 0.285271 
0.633476 0.781432 0.520822 
0.608042 0.377551 0.466941 
0.584812 0.351176 0.588370 
0.395376 0.320587 0.299905 
0.485997 0.771029 0.498881 
0.831004 0.780301 0.799544 
0.566822 0.738115 0.457048 
0.315459 0.316711 0.533212 
0.494842 0.513900 0.759641 
0.430631 0.702555 0.425469 
0.607613 0.657386 0.678397 
0.271445 0.330236 0.311340 
0.398359 0.627883 0.533401 
0.608754 0.444118 0.646228 
0.300775 0.326837 0.335448 
0.503507 0.635897 0.601460 
0.668826 0.628979 0.582160 
0.323447 0.421970 0.121679 
0.677733 0.746678 0.562763 
0.623186 0.819329 0.653278 
0.605783 0.784642 0.704145 
0.438603 0.379237 0.262872 
0.381999 0.428949 0.394520 
0.322183 0.378815 0.299854 
0.717879 0.531680 0.526598 
0.589019 0.678608 0.698166 
0.524012 0.637590 0.280217 
0.291015 0.431137 0.608940 
0.365727 0.443745 0.580121 
0.041284 0.095583 0.077273 
0.763726 0.669506 0.724408 
0.577711 0.573304 0.492371 
0.784847 0.576003 0.543882 
0.278028 0.223035 0.225953 
0.547561 0.592712 0.706998 
0.239120 0.162008 0.374684 
0.504574 0.417259 0.636027 
0.319097 0.339060 0.455661 
0.112751 0.058273 0.064679 
0.661724 0.564906 0.479321 
0.467489 0.506629 0.356373 
0.328001 0.218968 0.421435 
0.545985 0.353903 0.417622 
0.295538 0.498776 0.292702 
0.655761 0.535701 0.541790 
0.454469 0.617517 0.448352 
0.361164 0.401546 0.278399 
0.697002 0.544230 0.849411 
0.629264 0.487450 0.661165 
0.437352 0.485893 0.711576 
0.648462 0.584694 0.614320 
0.629761 0.694447 0.488238 
0.460631 0.268961 0.293522 
0.466566 0.360504 0.353749 
0.418258 0.504480 0.537255 
0.239329 0.243532 0.155077 
0.342377 0.352402 0.630790 
0.523957 0.775818 0.709099 
0.718093 0.587869 0.672425 
0.501018 0.340130 0.289196 
0.415803 0.356882 0.264171 
0.502364 0.250994 0.605816 
0.405314 0.592990 0.508923 
0.354612 0.554796 0.459682 
0.843926 0.645955 0.781898 
0.682816 0.642823 0.416891 
0.237086 0.226440 0.169169 
0.699293 0.830518 0.596082 
0.280006 0.505306 0.496373 
0.107795 0.117805 0.123434 
0.618229 0.619798 0.733395 
0.281613 0.284502 0.365683 
0.494042 0.661488 0.442689 
0.498551 0.757478 0.686179 
0.663345 0.683345 0.670335 
0.838707 0.630777 0.763498 
0.809989 0.782580 0.662821 
0.086356 0.185343 0.148934 
0.521460 0.380957 0.454934 
0.556691 0.703288 0.798407 
0.211579 0.473392 0.468282 
0.678058 0.526576 0.595086 
0.337865 0.308718 0.406770 
0.226267 0.324740 0.250783 
0.446634 0.675308 0.919864 
0.213282 0.322657 0.205336 
0.711534 0.716696 0.848348 
0.946923 0.959064 0.960728 
0.761290 0.691300 0.634973 
0.186424 0.257500 0.208251 
0.621577 0.760970 0.853160 
0.492174 0.398581 0.545641 
0.371184 0.393671 0.369592 
0.672387 0.785857 0.627314 
0.382015 0.651050 0.627300 
0.260582 0.350689 0.389330 
0.621449 0.472452 0.417751 
0.275391 0.436869 0.314366 
0.769979 0.507197 0.297229 
0.396625 0.471043 0.321802 
0.658332 0.613628 0.657298 
0.347157 0.392806 0.226349 
0.357812 0.416246 0.479189 
0.302250 0.368290 0.362217 
0.585182 0.449277 0.361992 
0.456127 0.341298 0.414028 
0.085270 0.086570 0.143541 
0.777082 0.696108 0.766853 
0.521907 0.329191 0.443108 
0.135214 0.104451 0.157480 
0.563837 0.614473 0.347726 
0.222076 0.226212 0.179925 
0.737806 0.450136 0.537184 
0.555310 0.255698 0.269959 
0.494512 0.506855 0.402292 
0.243951 0.683758 0.639128 
0.531529 0.704518 0.547330 
0.439832 0.493568 0.377667 
0.345212 0.294275 0.307213 
0.624399 0.735372 0.528790 
0.519648 0.625950 0.473242 
0.862139 0.867877 0.922450 
0.467864 0.416104 0.238301 
0.511813 0.444497 0.792852 
0.049978 0.030618 0.043308 
0.224197 0.238085 0.312614 
0.695359 0.744677 0.717492 
0.599090 0.693882 0.696453 
0.488179 0.577598 0.581927 
0.268935 0.512709 0.595402 
0.411583 0.383427 0.182192 
0.848939 0.870889 0.857616 
0.056931 0.032678 0.046551 
0.419632 0.316212 0.332134 
0.449590 0.637943 0.397027 
0.540240 0.494090 0.651449 
0.464171 0.400127 0.333048 
0.564952 0.612067 0.554454 
0.736588 0.810898 0.882488 
0.676289 0.511285 0.418856 
0.332129 0.433932 0.399283 
0.421378 0.373949 0.297091 
0.696110 0.389298 0.588273 
0.422125 0.176082 0.370256 
0.813112 0.746919 0.680024 
0.587531 0.502869 0.443439 
0.469209 0.491402 0.313420 
0.369311 0.601416 0.507495 
0.714157 0.551164 0.574136 
0.540415 0.612301 0.607731 
0.719922 0.792040 0.807784 
0.759061 0.937869 0.812766 
0.683352 0.304847 0.505090 
0.511197 0.586203 0.603496 
0.538442 0.741245 0.685926 
0.634724 0.227889 0.309512 
0.250662 0.208441 0.350876 
0.768230 0.489100 0.502252 
0.704340 0.774078 0.737860 
0.596256 0.748866 0.716368 
0.571660 0.721537 0.681765 
0.668152 0.242934 0.573197 
0.268291 0.675022 0.397420 
0.706727 0.722892 0.556841 
0.243502 0.381506 0.439094 
0.508993 0.412788 0.712144 
0.241857 0.456325 0.377474 
0.725896 0.615112 0.523012 
0.278734 0.301196 0.469160 
0.763389 0.805128 0.732765 
0.627112 0.593390 0.697094 
0.696650 0.751659 0.806423 
0.466247 0.526695 0.560942 
0.350269 0.292347 0.275656 
0.494710 0.649689 0.562736 
0.728571 0.678014 0.665320 
0.430655 0.345372 0.637398 
0.820538 0.620053 0.776418 
0.799185 0.543461 0.491512 
0.623256 0.832571 0.803787 
0.655995 0.388638 0.749104 
0.266086 0.383039 0.266357 
0.311190 0.414135 0.452323 
0.435663 0.423537 0.408454 
0.184596 0.171633 0.132087 
0.610910 0.659761 0.721941 
0.120797 0.129776 0.177615 
0.182485 0.368878 0.322248 
0.687274 0.808826 0.594578 
0.721144 0.671086 0.653923 
0.385081 0.349192 0.322817 
0.261082 0.441779 0.371292 
0.576170 0.571309 0.649134 
0.854804 0.795929 0.791714 
0.421054 0.388267 0.418715 
0.673038 0.410221 0.502353 
0.759742 0.640791 0.605233 
0.437127 0.404868 0.354273 
0.459565 0.448894 0.233949 
0.754743 0.843947 0.701376 
0.352901 0.383427 0.544308 
0.353913 0.509606 0.621171 
0.404947 0.494759 0.546268 
0.696562 0.460009 0.283900 
0.321995 0.566713 0.422004 
0.556123 0.489642 0.556068 
0.777692 0.673345 0.753624 
0.505648 0.694259 0.708695 
0.286453 0.287706 0.324590 
0.457309 0.474522 0.489507 
0.382055 0.431753 0.229679 
0.707177 0.535755 0.564402 
0.519487 0.658820 0.813269 
0.802072 0.600251 0.660312 
0.224729 0.236790 0.156888 
0.340892 0.602267 0.791947 
0.161808 0.214791 0.162459 
0.880775 0.891071 0.872695 
0.601516 0.575475 0.584592 
0.646612 0.565954 0.720884 
0.373257 0.503906 0.617076 
0.531130 0.622063 0.416743 
0.716618 0.735206 0.548282 
0.916532 0.872582 0.843300 
0.622072 0.396293 0.399918 
0.655098 0.425338 0.317480 
0.664903 0.562829 0.561297 
0.676564 0.285638 0.548316 
0.196716 0.269569 0.374215 
0.471478 0.731844 0.571398 
0.467825 0.628116 0.548352 
0.569385 0.398983 0.537148 
0.618167 0.623435 0.810477 
0.230298 0.358555 0.302380 
0.501752 0.452120 0.547061 
0.561388 0.551470 0.693056 
0.633866 0.635325 0.582658 
0.501500 0.752477 0.438398 
0.741436 0.802349 0.850221 
0.558828 0.625964 0.374566 
0.440829 0.888271 0.449562 
0.483449 0.523025 0.253716 
0.559807 0.610570 0.517753 
0.328310 0.403538 0.392517 
0.462948 0.299543 0.408522 
0.209983 0.194521 0.377803 
0.627955 0.602108 0.660160 
0.370891 0.213372 0.231465 
0.499984 0.387159 0.329885 
0.449333 0.545549 0.670757 
0.146054 0.216545 0.135207 
0.336403 0.228561 0.193157 
0.782907 0.749048 0.815866 
0.487371 0.656481 0.783459 
0.605601 0.569339 0.489676 
0.398258 0.343990 0.256345 
0.246106 0.249712 0.445930 
0.715151 0.792245 0.821856 
0.685804 0.716275 0.657496 
0.802943 0.590989 0.793154 
0.692799 0.623530 0.621607 
0.577357 0.751614 0.652225 
0.184385 0.167275 0.142204 
0.357047 0.325618 0.620520 
0.410730 0.664461 0.645039 
0.590714 0.528243 0.309962 
0.127288 0.378797 0.309513 
0.328561 0.250931 0.317922 
0.473226 0.674345 0.523378 
0.358989 0.331975 0.367146 
0.345280 0.574870 0.449490 
0.614914 0.496794 0.590692 
0.429861 0.375685 0.426661 
0.554013 0.403329 0.239350 
0.377102 0.600369 0.646950 
0.241599 0.230546 0.285150 
0.359595 0.438769 0.351337 
0.578243 0.249833 0.656260 
0.261205 0.170705 0.260340 
0.749505 0.741453 0.745689 
0.557962 0.512702 0.646049 
0.283788 0.621658 0.350340 
0.202383 0.619713 0.383039 
0.891360 0.839790 0.804417 
0.396606 0.471270 0.275107 
0.607284 0.487420 0.346330 
0.498553 0.559854 0.406277 
0.471953 0.563375 0.592926 
0.806871 0.677007 0.748299 
0.618928 0.446929 0.566175 
0.251330 0.632299 0.517083 
0.431132 0.369927 0.289668 
0.374831 0.440618 0.241280 
0.232842 0.286462 0.194241 
0.475042 0.337754 0.415576 
0.701904 0.723105 0.615189 
0.376997 0.487518 0.414756 
0.484233 0.222998 0.491306 
0.396966 0.595251 0.367835 
0.287262 0.091847 0.270061 
0.494467 0.312851 0.489267 
0.852833 0.783870 0.793155 
0.144671 0.065751 0.066096 
0.602399 0.230230 0.588092 
0.620166 0.472072 0.586504 
0.646758 0.598389 0.600226 
0.464089 0.327994 0.495163 
0.631900 0.727387 0.812595 
0.539062 0.684665 0.587918 
0.621464 0.552453 0.582989 
0.474209 0.636965 0.511935 
0.825667 0.739378 0.619423 
0.757572 0.759568 0.796828 
0.720758 0.703581 0.830676 
0.466830 0.447307 0.704902 
0.270786 0.345497 0.457876 
0.562008 0.467027 0.229443 
0.607775 0.527731 0.430673 
0.885074 0.708143 0.783339 
0.325213 0.223517 0.275937 
0.500490 0.391554 0.277600 
0.412785 0.450310 0.340463 
0.665778 0.526045 0.235810 
0.792324 0.594329 0.441922 
0.879724 0.751349 0.804279 
0.253555 0.269251 0.386193 
0.806379 0.726568 0.749596 
0.381823 0.448268 0.481619 
0.899610 0.654734 0.525390 
0.175649 0.385733 0.268535 
0.445483 0.422081 0.416883 
0.308521 0.163277 0.339301 
0.322263 0.347932 0.550932 
0.195663 0.166656 0.153183 
0.594195 0.835608 0.713369 
0.788972 0.879432 0.765499 
0.680633 0.537230 0.247118 
0.520210 0.670788 0.472395 
0.458553 0.543213 0.433020 
0.612085 0.726083 0.555044 
0.650071 0.724519 0.713247 
0.240615 0.354220 0.316770 
0.261825 0.238713 0.183768 
0.636070 0.537702 0.626879 
0.221018 0.270232 0.122521 
0.645224 0.600316 0.680299 
0.227240 0.562708 0.569759 
0.595384 0.668747 0.620873 
0.746047 0.764013 0.817722 
0.563546 0.704928 0.294446 
0.460282 0.605633 0.568491 
0.604400 0.409699 0.263101 
0.543726 0.658962 0.671910 
0.279791 0.397120 0.435564 
0.213807 0.473491 0.413881 
0.432653 0.623338 0.559828 
0.832206 0.828100 0.872582 
0.786336 0.721013 0.634158 
0.275456 0.341030 0.290119 
0.437937 0.545614 0.176656 
0.593323 0.441140 0.702887 
0.546260 0.615321 0.512743 
0.310775 0.320488 0.540996 
0.639332 0.557044 0.720561 
0.819711 0.670332 0.233985 
0.485836 0.728524 0.443121 
0.611313 0.455276 0.587361 
0.106650 0.234147 0.298053 
0.494651 0.631636 0.491515 
0.470534 0.494699 0.608938 
0.640988 0.555630 0.758847 
0.527109 0.621653 0.589235 
0.326922 0.468671 0.297692 
0.442145 0.390977 0.356761 
0.399313 0.224467 0.213239 
0.548345 0.524332 0.232942 
0.831964 0.808797 0.844046 
0.618759 0.559428 0.766609 
0.700190 0.673971 0.661053 
0.622018 0.813010 0.790231 
0.660491 0.489363 0.315108 
0.381865 0.529703 0.325220 
0.317905 0.316114 0.356299 
0.412860 0.542598 0.716781 
0.227392 0.196685 0.214673 
0.227220 0.585888 0.728251 
0.747624 0.520675 0.551251 
0.526600 0.620427 0.423489 
0.893862 0.675503 0.724938 
0.802284 0.830834 0.753057 
0.653430 0.643147 0.615113 
0.652661 0.596206 0.783930 
0.749571 0.817938 0.731600 
0.391586 0.377121 0.387884 
0.396541 0.220229 0.662817 
0.554681 0.540180 0.552323 
0.385101 0.533349 0.599421 
0.700848 0.728494 0.751339 
0.591535 0.682625 0.682000 
0.400596 0.503482 0.401760 
0.866691 0.819436 0.921844 
0.846421 0.813091 0.845427 
0.780056 0.659868 0.689798 
0.847534 0.870945 0.689742 
0.478563 0.449299 0.688447 
0.463015 0.638016 0.635264 
0.631647 0.519346 0.571857 
0.229982 0.225839 0.330786 
0.768703 0.685544 0.624833 
0.710416 0.658515 0.622143 
0.734055 0.575079 0.811206 
0.645300 0.795175 0.494423 
0.468087 0.607448 0.239400 
0.639804 0.361450 0.389734 
0.870245 0.637018 0.663407 
0.253450 0.099936 0.168367 
0.882750 0.767013 0.807388 
0.345108 0.334326 0.441230 
0.635450 0.445148 0.236355 
0.400897 0.244654 0.383558 
0.518722 0.407590 0.763549 
0.544138 0.530211 0.653772 
0.608838 0.378766 0.599010 
0.640025 0.514602 0.479273 
0.641370 0.702322 0.636510 
0.554471 0.588980 0.547046 
0.314209 0.521674 0.350559 
0.460870 0.449791 0.303204 
0.792062 0.562324 0.442071 
0.215645 0.579056 0.423339 
0.507235 0.609653 0.672452 
0.840264 0.783509 0.781139 
0.531110 0.567685 0.432238 
0.757757 0.713654 0.688348 
0.249399 0.171783 0.369062 
0.581278 0.775710 0.772065 
0.685869 0.656783 0.713530 
0.368132 0.495180 0.248512 
0.536648 0.243480 0.639646 
0.580605 0.488217 0.201707 
0.721881 0.786244 0.789337 
0.528868 0.652000 0.315160 
0.316143 0.268094 0.431645 
0.665882 0.775781 0.643035 
0.221015 0.243275 0.243455 
0.573994 0.516415 0.640729 
0.757099 0.778033 0.850686 
0.514853 0.648142 0.687344 
0.109151 0.280714 0.203420 
0.271865 0.561467 0.476726 
0.520453 0.247551 0.390514 
0.678525 0.717404 0.631793 
0.360483 0.958851 0.278446 
0.496727 0.283630 0.444466 
0.573650 0.312508 0.441799 
0.818236 0.926226 0.876058 
0.686602 0.854712 0.688459 
0.352049 0.324326 0.333885 
0.679405 0.770212 0.776133 
0.431214 0.434303 0.570938 
0.397208 0.526767 0.287239 
0.718207 0.849803 0.715463 
0.304477 0.098244 0.498789 
0.706688 0.599650 0.820199 
0.250771 0.206582 0.283076 
0.541184 0.436178 0.764660 
0.540047 0.579757 0.393596 
0.685036 0.656088 0.492991 
0.886594 0.888946 0.878423 
0.747659 0.503837 0.694930 
0.631535 0.643017 0.440891 
0.407326 0.253517 0.400856 
0.578407 0.637454 0.416941 
0.517990 0.509607 0.545329 
0.195863 0.246347 0.263127 
0.630675 0.381032 0.698461 
0.388087 0.576624 0.353247 
0.894808 0.749943 0.849340 
0.331596 0.287438 0.145958 
0.535960 0.728138 0.631394 
0.391146 0.812440 0.591251 
0.278982 0.173046 0.367806 
0.091402 0.152886 0.194896 
0.309319 0.235741 0.497733 
0.625622 0.705286 0.607786 
0.511033 0.473703 0.331436 
0.237384 0.178804 0.065332 
0.315022 0.370986 0.750651 
0.682892 0.574003 0.497602 
0.697631 0.581253 0.777510 
0.425216 0.758129 0.337199 
0.190295 0.151732 0.252667 
0.400134 0.412813 0.172709 
0.889761 0.866906 0.818258 
0.348144 0.483833 0.394312 
0.254580 0.272448 0.123350 
0.438163 0.477318 0.398670 
0.270685 0.612995 0.528290 
0.398141 0.357425 0.353290 
0.124588 0.249541 0.246236 
0.475328 0.432281 0.678504 
0.588208 0.628736 0.576121 
0.621244 0.563219 0.645460 
0.653559 0.600163 0.614247 
0.273471 0.556992 0.657064 
0.792481 0.560017 0.722236 
0.148089 0.102223 0.188008 
0.606098 0.379325 0.663480 
0.615974 0.572643 0.446449 
0.826823 0.770670 0.598527 
0.365917 0.366969 0.344333 
0.628692 0.374610 0.729897 
0.699991 0.488609 0.756999 
0.562778 0.638192 0.477000 
0.165799 0.321281 0.531914 
0.729932 0.859819 0.848424 
0.290706 0.310429 0.376346 
0.667322 0.366051 0.669034 
0.684950 0.531464 0.545216 
0.468801 0.241746 0.647026 
0.348058 0.527805 0.335936 
0.307599 0.304149 0.140849 
0.585053 0.557985 0.534773 
0.417611 0.519854 0.567871 
0.679399 0.777500 0.630194 
0.310860 0.463917 0.289471 
0.508811 0.649302 0.600418 
0.473057 0.382716 0.288475 
0.219138 0.244332 0.118703 
0.437897 0.426795 0.604261 
0.285199 0.439432 0.377470 
0.168645 0.304101 0.345150 
0.547804 0.512588 0.279629 
0.435890 0.623942 0.687863 
0.525404 0.275553 0.429320 
0.613651 0.393713 0.633249 
0.695873 0.166777 0.292358 
0.502843 0.428439 0.393265 
0.755994 0.675047 0.704728 
0.216505 0.422267 0.325767 
0.560169 0.814811 0.420010 
0.545281 0.554206 0.595727 
0.541469 0.541962 0.509950 
0.858252 0.870194 0.935123 
0.322736 0.357056 0.248563 
0.378988 0.400386 0.676552 
0.320417 0.266900 0.387861 
0.580505 0.619551 0.788987 
0.295486 0.297941 0.329347 
0.588246 0.675472 0.417494 
0.634183 0.655085 0.622336 
0.398598 0.498963 0.363926 
0.621902 0.472260 0.566652 
0.441078 0.333718 0.310027 
0.405648 0.348833 0.461290 
0.517554 0.564510 0.381298 
0.611916 0.478647 0.556743 
0.497221 0.587471 0.560841 
0.683910 0.613237 0.378071 
0.707383 0.812891 0.628759 
0.160040 0.349366 0.311409 
0.291853 0.274160 0.141718 
0.884639 0.779167 0.759566 
0.531839 0.455848 0.707961 
0.094357 0.234584 0.187431 
0.589170 0.723383 0.540771 
0.436640 0.836136 0.711000 
0.182070 0.119654 0.155000 
0.587575 0.374130 0.488314 
0.287828 0.379759 0.335909 
0.456588 0.470880 0.647173 
0.631218 0.666709 0.736917 
0.804641 0.634068 0.672706 
0.281559 0.322094 0.278284 
0.473215 0.384425 0.283864 
0.728070 0.451934 0.716665 
0.810309 0.513220 0.599145 
0.358107 0.323765 0.504954 
0.695524 0.563781 0.699940 
0.467203 0.660744 0.514921 
0.310649 0.551746 0.292329 
0.469837 0.453649 0.586251 
0.763108 0.771846 0.722969 
0.431985 0.320729 0.502991 
0.785377 0.556367 0.444634 
0.684936 0.414967 0.636046 
0.416447 0.434626 0.530940 
0.708496 0.672713 0.393194 
0.682800 0.597365 0.355912 
0.551841 0.602164 0.387509 
0.582619 0.637606 0.623767 
0.465617 0.299094 0.371653 
0.595680 0.394783 0.687608 
0.692958 0.710727 0.647839 
0.541065 0.314681 0.795196 
0.359824 0.302625 0.216745 
0.745893 0.713621 0.698155 
0.308381 0.661629 0.378767 
0.486306 0.635749 0.774656 
0.617073 0.423098 0.228311 
0.806152 0.444191 0.401106 
0.558523 0.607142 0.614902 
0.381641 0.504429 0.431352 
0.361101 0.530554 0.521132 
0.288574 0.288463 0.258329 
0.386141 0.280309 0.178240 
0.256815 0.366701 0.428405 
0.493336 0.327224 0.518570 
0.465478 0.580559 0.460269 
0.613943 0.660118 0.580029 
0.278486 0.166582 0.262078 
0.379465 0.268344 0.481231 
0.514525 0.603434 0.608341 
0.403608 0.386562 0.371631 
0.293076 0.651468 0.504194 
0.534285 0.442782 0.292086 
0.573160 0.477241 0.585027 
0.497252 0.230026 0.426671 
0.201932 0.160990 0.247173 
0.682242 0.760700 0.848494 
0.124953 0.171531 0.178623 
0.675459 0.716778 0.633361 
0.464050 0.423081 0.571064 
0.732258 0.781986 0.578524 
0.522828 0.700215 0.549215 
0.513638 0.314964 0.461315 
0.266834 0.431265 0.390806 
0.405685 0.370209 0.474186 
0.505326 0.508466 0.156320 
0.300279 0.535311 0.556654 
0.611588 0.461968 0.501212 
0.431390 0.178023 0.304324 
0.303851 0.580157 0.590816 
0.637002 0.499388 0.429423 
