10000 3
0.098461 0.802366 0.417951 
0.976746 0.380669 0.077503 
0.325210 0.680571 0.377846 
0.454551 0.537675 0.626535 
0.760135 0.190975 0.178742 
0.294973 0.260508 0.978995 
0.123647 0.446303 0.963315 
0.749442 0.583694 0.234414 
0.899287 0.337735 0.334587 
0.434171 0.798964 0.203731 
0.799442 0.177818 0.619419 
0.412253 0.333840 0.579795 
0.381570 0.739091 0.410000 
0.563383 0.535817 0.401966 
0.245419 0.729015 0.539278 
0.508038 0.060298 0.716839 
0.403828 0.838473 0.293272 
0.573201 0.563089 0.291380 
0.731176 0.104972 0.692662 
0.392251 0.328960 0.605988 
0.845880 0.228454 0.372259 
0.087032 0.589879 0.978225 
0.776375 0.325450 0.500427 
0.550362 0.774456 0.080819 
0.270308 0.492206 0.790015 
0.518267 0.369150 0.560028 
0.703930 0.208010 0.626428 
0.138701 0.825774 0.530812 
0.774648 0.484214 0.115657 
0.333369 0.284669 0.905846 
0.403457 0.392508 0.740185 
0.813398 0.536089 0.114909 
0.340121 0.072001 0.987347 
0.726183 0.522706 0.474638 
0.886894 0.160992 0.381029 
0.276741 0.325046 0.933730 
0.681434 0.039915 0.735413 
0.475108 0.910118 0.246286 
0.098218 0.685603 0.798831 
0.969067 0.280003 0.148158 
0.808504 0.238858 0.638376 
0.881373 0.612348 0.053272 
0.877109 0.375372 0.385620 
0.487947 0.016570 0.785176 
0.325286 0.816734 0.251166 
0.321937 0.329762 0.985419 
0.662986 0.109487 0.722993 
0.523755 0.686525 0.295146 
0.769190 0.193241 0.353388 
0.656525 0.105640 0.707832 
0.430535 0.895661 0.046781 
0.132580 0.632791 0.676029 
0.215100 0.799043 0.429741 
0.553695 0.744579 0.466406 
0.447744 0.490036 0.699779 
0.155213 0.804981 0.472845 
0.924556 0.510510 0.080821 
0.720105 0.346860 0.751942 
0.727344 0.575686 0.206865 
0.612423 0.211201 0.669640 
0.207475 0.644082 0.423332 
0.380484 0.341764 0.791487 
0.715954 0.216532 0.615125 
0.929239 0.352697 0.152167 
0.718535 0.339859 0.492862 
0.903204 0.570996 0.293537 
0.415862 0.211966 0.733013 
0.928786 0.054130 0.448334 
0.653994 0.112791 0.524191 
0.489982 0.913115 0.042703 
0.021165 0.637676 0.520396 
0.301337 0.763738 0.472017 
0.212054 0.853176 0.502036 
0.866705 0.551399 0.094184 
0.638475 0.206944 0.579018 
0.306095 0.737555 0.664946 
0.818317 0.631951 0.181173 
0.072527 0.545291 0.958161 
0.725278 0.719582 0.158533 
0.952744 0.137269 0.326332 
0.493162 0.235946 0.672897 
0.470573 0.784868 0.356277 
0.689899 0.327421 0.519879 
0.861712 0.400813 0.265425 
0.847066 0.154415 0.525238 
0.457479 0.851444 0.282463 
0.434007 0.583497 0.405918 
0.255855 0.492033 0.830978 
0.745008 0.113708 0.633825 
0.890871 0.018629 0.430471 
0.656177 0.358958 0.286330 
0.189839 0.782399 0.672689 
0.645909 0.691375 0.200426 
0.803797 0.748270 0.183733 
0.262455 0.982204 0.402632 
0.442600 0.511930 0.618763 
0.503799 0.233788 0.583428 
0.395628 0.458523 0.870319 
0.544848 0.729152 0.323537 
0.588839 0.349160 0.414679 
0.847750 0.388658 0.198559 
0.533178 0.612105 0.328967 
0.871768 0.389216 0.148599 
0.821867 0.257757 0.415785 
0.397476 0.257085 0.752631 
0.733158 0.703464 0.277513 
0.720523 0.742070 0.046328 
0.406084 0.955654 0.155239 
0.562934 0.584737 0.233234 
0.402060 0.445469 0.568210 
0.846634 0.103814 0.512058 
0.418961 0.615133 0.629525 
0.236132 0.580853 0.662812 
0.495517 0.596515 0.488389 
0.141780 0.786325 0.556972 
0.778071 0.553904 0.202865 
0.667001 0.010974 0.779638 
0.351432 0.486640 0.734434 
0.600470 0.672224 0.430612 
0.851638 0.530105 0.045744 
0.463766 0.388976 0.580169 
0.056429 0.815317 0.606614 
0.972116 0.314001 0.312478 
0.398291 0.257388 0.849599 
0.406199 0.471477 0.589463 
0.903342 0.258874 0.563156 
0.611435 0.060660 0.593126 
0.488572 0.206157 0.884902 
0.204553 0.884662 0.393248 
0.062041 0.707588 0.625032 
0.447463 0.656957 0.520331 
0.380263 0.876009 0.274627 
0.236601 0.525446 0.766622 
0.396659 0.469300 0.472191 
0.722069 0.325431 0.608500 
0.342820 0.534780 0.563625 
0.480248 0.447122 0.449553 
0.586325 0.533973 0.406799 
0.727165 0.321304 0.515083 
0.154449 0.465299 0.852468 
0.949260 0.404185 0.038584 
0.573179 0.055534 0.810403 
0.117040 0.947233 0.490586 
0.989612 0.640661 0.009722 
0.187189 0.778694 0.589255 
0.426927 0.831010 0.174634 
0.425708 0.278302 0.843713 
0.436985 0.914401 0.124246 
0.835012 0.147426 0.455641 
0.419077 0.574522 0.388142 
0.258034 0.398012 0.844776 
0.395208 0.492636 0.473428 
0.446679 0.575015 0.483079 
0.782644 0.405330 0.362643 
0.246105 0.895439 0.450762 
0.891764 0.405045 0.371205 
0.282002 0.999282 0.297308 
0.994065 0.068447 0.556792 
0.553332 0.563392 0.735310 
0.269612 0.833800 0.379267 
0.499405 0.604820 0.384908 
0.092063 0.583612 0.671097 
0.430313 0.324082 0.714619 
0.967056 0.241664 0.590815 
0.575528 0.846149 0.109638 
0.696812 0.249807 0.553005 
0.532109 0.073781 0.849695 
0.663541 0.497721 0.404459 
0.536799 0.375360 0.536434 
0.544392 0.557362 0.409886 
0.220535 0.578098 0.504540 
0.622324 0.856958 0.070689 
0.624304 0.301187 0.433698 
0.481292 0.131721 0.927093 
0.782743 0.539814 0.185252 
0.366161 0.678554 0.285269 
0.181591 0.847514 0.537799 
0.175672 0.687074 0.772903 
0.262797 0.899422 0.440440 
0.438784 0.864479 0.360431 
0.330180 0.814609 0.679533 
0.406627 0.993575 0.065303 
0.160413 0.851211 0.405176 
0.505133 0.625073 0.403354 
0.417097 0.192539 0.918358 
0.522665 0.272995 0.847921 
0.423137 0.661064 0.376505 
0.235888 0.964972 0.209325 
0.789393 0.334055 0.411893 
0.673439 0.411973 0.498897 
0.882092 0.488554 0.160621 
0.943204 0.265670 0.399985 
0.261899 0.458413 0.939261 
0.649301 0.928712 0.073774 
0.422911 0.286367 0.639719 
0.711697 0.535633 0.430995 
0.050821 0.668593 0.672490 
0.464546 0.661909 0.579073 
0.251645 0.175473 0.879750 
0.592716 0.725271 0.043573 
0.074288 0.425876 0.706883 
0.257735 0.550328 0.462739 
0.382845 0.836597 0.279749 
0.156720 0.664303 0.722155 
0.142678 0.497935 0.722561 
0.930477 0.051027 0.508244 
0.303041 0.408575 0.943441 
0.642934 0.300115 0.372233 
0.847380 0.190970 0.410725 
0.705117 0.659430 0.001706 
0.507379 0.649822 0.271165 
0.508189 0.378463 0.770912 
0.792679 0.026498 0.791041 
0.654313 0.332077 0.449241 
0.109093 0.270827 0.945825 
0.737331 0.497547 0.441861 
0.528057 0.368252 0.513202 
0.487117 0.141518 0.817642 
0.948570 0.054083 0.292982 
0.087681 0.639433 0.944134 
0.474633 0.608877 0.369633 
0.424352 0.445740 0.696808 
0.080359 0.707594 0.775415 
0.434139 0.496735 0.472491 
0.923798 0.396890 0.299921 
0.574470 0.284123 0.393775 
0.687496 0.385248 0.491909 
0.412145 0.670251 0.564661 
0.308203 0.263247 0.818738 
0.351919 0.247871 0.850458 
0.338097 0.861367 0.268268 
0.152275 0.995744 0.374713 
0.372729 0.580035 0.368618 
0.623084 0.568907 0.254363 
0.536639 0.039140 0.785496 
0.166593 0.804757 0.624880 
0.724781 0.355817 0.467512 
0.726174 0.031500 0.766592 
0.397424 0.545460 0.521809 
0.504648 0.429523 0.716712 
0.599498 0.041564 0.870827 
0.579841 0.203139 0.669978 
0.665268 0.146319 0.601932 
0.553818 0.489281 0.634359 
0.783736 0.114196 0.634274 
0.278282 0.931992 0.347359 
0.782552 0.198341 0.315401 
0.261690 0.750226 0.498217 
0.310817 0.516281 0.675198 
0.947411 0.262993 0.256692 
0.351161 0.377494 0.727683 
0.124741 0.882358 0.500669 
0.258766 0.723210 0.349213 
0.400793 0.596166 0.554109 
0.462646 0.173826 0.837613 
0.332474 0.626266 0.467179 
0.676094 0.546311 0.404131 
0.353367 0.703255 0.303377 
0.321301 0.037943 0.980313 
0.072388 0.347214 0.756309 
0.527123 0.555168 0.455698 
0.566742 0.550016 0.571985 
0.209805 0.710283 0.729910 
0.316662 0.756084 0.302988 
0.055879 0.754972 0.640442 
0.347689 0.080365 0.919020 
0.718804 0.137217 0.637228 
0.477027 0.457281 0.435421 
0.172499 0.770260 0.645412 
0.915985 0.360131 0.324890 
0.553193 0.533681 0.281232 
0.302312 0.715125 0.701544 
0.609373 0.328231 0.331666 
0.665554 0.363211 0.299964 
0.934253 0.451743 0.239495 
0.247182 0.717678 0.550619 
0.759974 0.148876 0.377630 
0.791240 0.339887 0.340063 
0.702407 0.133959 0.645076 
0.549271 0.338639 0.763696 
0.362708 0.454183 0.553141 
0.913353 0.072081 0.518494 
0.842990 0.314055 0.315886 
0.981087 0.006888 0.546979 
0.365018 0.929014 0.172049 
0.018205 0.766734 0.697095 
0.230536 0.688505 0.599665 
0.455716 0.485144 0.519781 
0.901325 0.381982 0.075306 
0.058151 0.399354 0.840246 
0.475652 0.430565 0.604660 
0.947887 0.125934 0.518107 
0.424919 0.895203 0.258522 
0.421558 0.383502 0.661458 
0.273129 0.498542 0.804393 
0.690153 0.453876 0.353210 
0.664756 0.591133 0.338774 
0.553066 0.113680 0.775734 
0.494433 0.872761 0.194887 
0.840761 0.445906 0.198302 
0.313641 0.560340 0.666890 
0.593171 0.540940 0.399193 
0.399139 0.466573 0.620464 
0.746443 0.320815 0.469091 
0.473457 0.850269 0.444963 
0.418155 0.285127 0.620095 
0.791644 0.207151 0.455309 
0.485821 0.774289 0.311149 
0.539853 0.281815 0.809295 
0.498708 0.337393 0.379634 
0.652691 0.365220 0.406183 
0.247725 0.674530 0.665323 
0.564668 0.812321 0.204633 
0.862066 0.579722 0.127734 
0.586082 0.971411 0.164549 
0.335972 0.284179 0.999959 
0.311418 0.160143 0.742690 
0.817204 0.534151 0.026117 
0.585690 0.454593 0.606030 
0.316373 0.672571 0.569058 
0.696477 0.330200 0.197830 
0.506968 0.420476 0.528748 
0.794468 0.691513 0.126476 
0.318690 0.515562 0.865416 
0.872556 0.551475 0.084194 
0.287223 0.768523 0.468571 
0.662146 0.225003 0.710092 
0.189015 0.397859 0.736230 
0.641228 0.355761 0.286423 
0.382784 0.778932 0.137547 
0.992164 0.311922 0.394355 
0.316387 0.664426 0.592166 
0.190486 0.741510 0.400190 
0.317735 0.047890 0.841663 
0.529432 0.027513 0.764558 
0.257487 0.912423 0.429709 
0.320229 0.348184 0.912548 
0.300313 0.536391 0.488718 
0.691320 0.242577 0.810614 
0.738411 0.487173 0.342308 
0.023627 0.649100 0.686561 
0.085139 0.588886 0.600351 
0.922825 0.278774 0.137290 
0.004591 0.855792 0.543086 
0.295352 0.725095 0.423877 
0.266383 0.648078 0.465759 
0.336661 0.989723 0.240622 
0.666370 0.529718 0.268173 
0.213508 0.758380 0.679378 
0.360098 0.521049 0.714064 
0.587239 0.583917 0.355299 
0.416265 0.600856 0.565898 
0.434987 0.162455 0.993958 
0.443789 0.829152 0.175945 
0.540032 0.506510 0.518247 
0.496383 0.483705 0.413014 
0.352356 0.552791 0.330830 
0.531546 0.997298 0.080538 
0.654804 0.065379 0.933023 
0.860381 0.208608 0.324026 
0.303463 0.305540 0.959350 
0.857344 0.391908 0.031720 
0.870304 0.342408 0.505590 
0.909820 0.430785 0.184075 
0.104025 0.805619 0.753729 
0.245899 0.531862 0.721113 
0.849881 0.300353 0.351637 
0.720784 0.833585 0.019607 
0.605561 0.620391 0.249519 
0.291198 0.415993 0.658759 
0.404410 0.732436 0.231317 
0.909899 0.536747 0.185310 
0.939557 0.070300 0.503561 
0.730350 0.203850 0.509170 
0.875566 0.129701 0.395433 
0.391008 0.200684 0.917847 
0.667177 0.517702 0.525803 
0.566627 0.631006 0.382708 
0.575697 0.456011 0.345852 
0.127330 0.652693 0.660506 
0.805920 0.221272 0.600166 
0.219430 0.855072 0.632806 
0.287285 0.422036 0.865685 
0.306422 0.863775 0.430683 
0.509433 0.780437 0.479418 
0.708455 0.464990 0.497513 
0.518179 0.359425 0.491265 
0.760598 0.492412 0.306541 
0.426690 0.134265 0.836658 
0.668274 0.243191 0.803478 
0.093437 0.548722 0.833287 
0.638697 0.439894 0.349170 
0.267073 0.669741 0.483423 
0.977042 0.165538 0.458724 
0.438569 0.625342 0.730921 
0.069992 0.543709 0.882571 
0.288948 0.466178 0.723794 
0.975838 0.005750 0.738990 
0.763668 0.467868 0.243369 
0.704067 0.103871 0.891371 
0.289790 0.333296 0.898527 
0.142631 0.788491 0.433723 
0.470456 0.203333 0.772714 
0.209724 0.812338 0.634048 
0.226006 0.769345 0.600902 
0.396017 0.274227 0.805144 
0.364499 0.169989 0.720839 
0.520945 0.656790 0.027006 
0.530067 0.515571 0.487992 
0.543115 0.413277 0.418053 
0.211015 0.641891 0.681569 
0.517410 0.576022 0.512182 
0.121390 0.639941 0.702835 
0.289010 0.497849 0.599435 
0.840123 0.397270 0.237574 
0.583014 0.721083 0.059959 
0.371962 0.831344 0.374012 
0.159493 0.449254 0.702913 
0.949949 0.371437 0.132188 
0.304886 0.458586 0.980034 
0.669684 0.402124 0.490574 
0.531253 0.105420 0.727786 
0.727089 0.320009 0.629883 
0.359430 0.213486 0.851333 
0.478520 0.180079 0.960325 
0.561974 0.692632 0.348113 
0.395549 0.476150 0.615115 
0.377430 0.551456 0.884063 
0.847934 0.251561 0.353631 
0.700707 0.484756 0.064367 
0.970915 0.581341 0.103208 
0.990807 0.056457 0.613400 
0.877860 0.247345 0.646209 
0.536299 0.262350 0.599762 
0.084093 0.442761 0.881819 
0.899956 0.182645 0.229518 
0.442029 0.366156 0.859428 
0.860344 0.514126 0.130252 
0.732821 0.475101 0.357403 
0.278336 0.391847 0.765085 
0.416490 0.939137 0.043915 
0.595650 0.409403 0.538569 
0.606241 0.738434 0.088439 
0.273177 0.827336 0.231110 
0.755881 0.201177 0.513222 
0.674127 0.694770 0.275108 
0.671879 0.222698 0.795014 
0.381778 0.142915 0.675154 
0.355561 0.843809 0.340441 
0.689291 0.797665 0.009176 
0.197729 0.970918 0.265772 
0.042203 0.809564 0.577210 
0.252294 0.577069 0.855143 
0.306857 0.517753 0.698743 
0.664396 0.168868 0.492337 
0.037927 0.859406 0.537737 
0.871587 0.550850 0.066637 
0.460435 0.433230 0.490518 
0.860864 0.315734 0.317832 
0.504572 0.490780 0.342193 
0.809048 0.239021 0.334842 
0.184086 0.660638 0.751419 
0.446658 0.098664 0.966592 
0.597956 0.333621 0.502354 
0.693327 0.836900 0.053367 
0.858137 0.756971 0.043944 
0.142272 0.582790 0.669472 
0.288685 0.089851 0.995069 
0.713192 0.401295 0.545225 
0.329897 0.630700 0.589533 
0.078691 0.810401 0.528464 
0.324688 0.640406 0.529736 
0.334171 0.301343 0.890197 
0.226647 0.633488 0.529264 
0.991890 0.360442 0.203657 
0.092900 0.188761 0.895042 
0.176833 0.705652 0.492359 
0.373849 0.479089 0.737591 
0.177407 0.574798 0.673268 
0.098969 0.512516 0.946069 
0.949159 0.258724 0.233172 
0.193524 0.753718 0.538356 
0.524196 0.650082 0.186563 
0.588080 0.286871 0.559265 
0.657043 0.863637 0.129033 
0.714553 0.394059 0.533457 
0.691472 0.482278 0.280214 
0.997210 0.294525 0.206409 
0.021685 0.885915 0.494825 
0.654109 0.043277 0.854185 
0.509579 0.054574 0.887292 
0.761455 0.283615 0.288820 
0.866185 0.737636 0.121751 
0.495809 0.324660 0.563598 
0.381894 0.713735 0.323276 
0.082492 0.916665 0.417354 
0.770444 0.404976 0.199947 
0.352012 0.455827 0.561416 
0.620666 0.614893 0.227805 
0.467970 0.011383 0.977317 
0.868848 0.332651 0.456495 
0.625349 0.183671 0.752545 
0.361732 0.555676 0.502862 
0.518046 0.488413 0.386050 
0.169431 0.309513 0.955954 
0.630393 0.069125 0.766415 
0.515475 0.512556 0.547270 
0.750955 0.281655 0.493909 
0.754157 0.400495 0.410258 
0.379433 0.719309 0.171049 
0.492446 0.367774 0.681300 
0.372718 0.757208 0.346986 
0.711466 0.675346 0.289193 
0.131959 0.731488 0.655416 
0.678480 0.563732 0.103221 
0.883614 0.156732 0.446530 
0.202344 0.637828 0.705296 
0.802163 0.167883 0.831700 
0.342616 0.547126 0.797521 
0.505312 0.574870 0.436306 
0.841097 0.420981 0.252300 
0.659575 0.456049 0.646875 
0.665855 0.332182 0.569287 
0.225389 0.994012 0.216328 
0.574838 0.677758 0.440608 
0.759990 0.043125 0.926173 
0.446995 0.310249 0.764886 
0.452413 0.938669 0.162355 
0.624272 0.744420 0.259463 
0.633979 0.597110 0.129719 
0.432637 0.069817 0.703205 
0.786939 0.628589 0.228403 
0.645724 0.749541 0.182896 
0.939256 0.067333 0.608454 
0.918279 0.583511 0.066728 
0.533294 0.589297 0.317921 
0.438567 0.586661 0.675197 
0.752944 0.544824 0.184694 
0.416780 0.515313 0.357057 
0.403378 0.237371 0.866893 
0.708057 0.105199 0.838783 
0.501505 0.148978 0.848930 
0.362837 0.395514 0.653248 
0.383527 0.559985 0.548265 
0.514433 0.270290 0.620642 
0.421855 0.358018 0.747353 
0.665916 0.172490 0.507663 
0.527192 0.405484 0.759612 
0.170258 0.804365 0.425585 
0.748944 0.479731 0.223350 
0.540390 0.208106 0.729905 
0.609021 0.804210 0.098647 
0.981884 0.043780 0.401386 
0.599781 0.339109 0.579100 
0.567544 0.594940 0.420123 
0.056991 0.794732 0.617741 
0.929010 0.433399 0.243159 
0.584897 0.584956 0.291653 
0.016431 0.779798 0.719152 
0.292784 0.802142 0.376288 
0.704095 0.457245 0.388966 
0.561622 0.661069 0.103776 
0.978392 0.469256 0.185324 
0.782544 0.533674 0.123483 
0.236514 0.651122 0.538826 
0.333300 0.114290 0.987305 
0.406476 0.502787 0.683629 
0.617614 0.119479 0.728848 
0.672640 0.514547 0.568242 
0.727254 0.394598 0.654253 
0.565176 0.853124 0.207159 
0.733997 0.754550 0.006351 
0.425556 0.275398 0.821587 
0.952144 0.206418 0.473706 
0.650706 0.514961 0.310898 
0.193328 0.884056 0.489441 
0.549990 0.175146 0.543824 
0.687567 0.363201 0.344746 
0.252395 0.348004 0.930040 
0.487732 0.483902 0.565697 
0.157894 0.998801 0.502953 
0.254427 0.581567 0.766477 
0.482299 0.228728 0.714961 
0.522536 0.821191 0.256662 
0.506420 0.871124 0.261783 
0.791990 0.349593 0.206398 
0.681572 0.359928 0.503514 
0.208007 0.297057 0.974680 
0.492001 0.450294 0.309267 
0.165356 0.765248 0.263128 
0.778433 0.793144 0.003986 
0.697142 0.414276 0.295893 
0.723279 0.179724 0.536960 
0.624612 0.964034 0.117927 
0.296688 0.584666 0.832499 
0.541591 0.675576 0.199158 
0.807036 0.164548 0.690486 
0.931711 0.072189 0.634790 
0.685809 0.224836 0.714331 
0.553392 0.616878 0.020616 
0.418879 0.692650 0.536097 
0.634214 0.732865 0.045662 
0.352710 0.516285 0.757923 
0.964062 0.392985 0.001053 
0.753103 0.523027 0.312637 
0.760968 0.685085 0.013166 
0.098644 0.752219 0.493559 
0.834365 0.064653 0.577929 
0.999655 0.142085 0.453594 
0.837658 0.334214 0.278263 
0.491890 0.317232 0.841287 
0.794727 0.146599 0.663282 
0.569346 0.763440 0.328765 
0.320347 0.397668 0.824848 
0.399336 0.904449 0.092081 
0.700940 0.642290 0.260093 
0.299678 0.430610 0.713172 
0.885575 0.624487 0.112332 
0.318796 0.486656 0.915109 
0.442490 0.364931 0.834059 
0.746373 0.159614 0.519152 
0.146438 0.794160 0.693194 
0.388183 0.806975 0.313811 
0.071270 0.743255 0.602791 
0.642650 0.389416 0.748996 
0.327256 0.385842 0.731885 
0.404950 0.148349 0.972685 
0.469445 0.108774 0.772740 
0.376921 0.493345 0.676326 
0.443873 0.455414 0.389369 
0.083176 0.738245 0.739409 
0.541172 0.535533 0.404419 
0.259723 0.879646 0.434522 
0.472173 0.843341 0.324360 
0.388460 0.885568 0.128235 
0.824211 0.141981 0.577015 
0.439925 0.563491 0.741397 
0.378925 0.436929 0.774238 
0.074230 0.620738 0.684934 
0.069194 0.866126 0.520035 
0.003810 0.941979 0.676031 
0.563746 0.828684 0.019922 
0.862595 0.213817 0.662240 
0.675558 0.628870 0.107197 
0.831789 0.164820 0.588806 
0.638238 0.438076 0.340805 
0.745416 0.507698 0.158964 
0.469994 0.220904 0.764014 
0.223686 0.864273 0.392920 
0.894524 0.141234 0.345721 
0.549408 0.547827 0.485718 
0.528369 0.169751 0.639346 
0.857758 0.078609 0.462698 
0.512880 0.685586 0.382192 
0.270942 0.243815 0.881283 
0.623263 0.568411 0.515260 
0.535329 0.296475 0.773976 
0.509169 0.418265 0.340807 
0.421957 0.736346 0.185992 
0.817290 0.095667 0.673026 
0.681455 0.123012 0.440725 
0.595257 0.113156 0.736173 
0.152670 0.627495 0.605969 
0.409909 0.604022 0.471049 
0.036176 0.887175 0.552030 
0.384002 0.531885 0.430206 
0.538372 0.285503 0.434125 
0.523581 0.611999 0.205795 
0.673901 0.633413 0.327920 
0.311874 0.341475 0.754736 
0.577947 0.523471 0.343502 
0.685255 0.686091 0.584010 
0.028119 0.685211 0.798638 
0.632936 0.841650 0.144513 
0.116222 0.970676 0.503712 
0.397313 0.603946 0.632357 
0.682571 0.964934 0.009215 
0.080071 0.605414 0.727896 
0.304730 0.168926 0.802190 
0.788980 0.207102 0.566502 
0.786264 0.146541 0.610489 
0.019112 0.685192 0.533122 
0.744234 0.440294 0.539148 
0.328366 0.646811 0.607747 
0.815517 0.302201 0.484723 
0.219113 0.542087 0.717079 
0.842413 0.204026 0.418792 
0.968158 0.096559 0.477750 
0.280049 0.718630 0.809787 
0.554703 0.025923 0.795608 
0.372551 0.698661 0.315429 
0.180783 0.927024 0.419904 
0.600848 0.250523 0.676544 
0.592329 0.892721 0.155827 
0.370960 0.321567 0.771127 
0.705855 0.279019 0.423251 
0.136798 0.666904 0.888301 
0.716473 0.202814 0.775790 
0.258339 0.740897 0.452813 
0.529288 0.132225 0.820792 
0.390567 0.902776 0.049630 
0.270567 0.479786 0.917255 
0.316645 0.637253 0.629013 
0.121784 0.396482 0.912331 
0.714759 0.547057 0.171048 
0.173319 0.412827 0.988305 
0.284199 0.152082 0.834965 
0.313679 0.514184 0.693720 
0.434528 0.808908 0.385873 
0.103176 0.893476 0.593944 
0.676880 0.386365 0.497617 
0.953565 0.067478 0.536443 
0.292761 0.799168 0.463770 
0.508303 0.494108 0.706110 
0.324049 0.491734 0.740795 
0.348266 0.699842 0.394710 
0.642505 0.797629 0.346525 
0.655259 0.092527 0.542667 
0.920776 0.192499 0.484843 
0.648965 0.624071 0.085601 
0.598989 0.430368 0.244349 
0.422293 0.486600 0.478430 
0.410309 0.483550 0.685109 
0.470169 0.901779 0.301608 
0.426981 0.041566 0.917564 
0.164721 0.739347 0.603632 
0.252201 0.508116 0.773406 
0.154386 0.571391 0.834489 
0.740768 0.368499 0.293362 
0.123137 0.674632 0.509159 
0.797160 0.648814 0.201279 
0.354445 0.434774 0.904687 
0.542181 0.170967 0.795165 
0.919033 0.075119 0.394836 
0.458183 0.567090 0.443088 
0.266767 0.687504 0.554060 
0.861697 0.191538 0.422355 
0.843163 0.169527 0.482458 
0.370944 0.536692 0.659621 
0.204794 0.982009 0.241158 
0.660979 0.518500 0.160491 
0.341528 0.621620 0.699215 
0.363640 0.496399 0.480767 
0.382928 0.565667 0.567587 
0.635562 0.526760 0.189291 
0.533819 0.685331 0.221097 
0.880602 0.327440 0.346923 
0.838511 0.341087 0.464092 
0.541777 0.519204 0.558245 
0.432548 0.483943 0.581675 
0.652292 0.030781 0.818538 
0.518817 0.843600 0.275985 
0.412942 0.280371 0.826075 
0.707614 0.443474 0.358965 
0.489427 0.674927 0.539447 
0.363609 0.669644 0.219565 
0.771998 0.142791 0.612532 
0.352982 0.569615 0.722194 
0.344858 0.688300 0.556169 
0.419169 0.185405 0.850248 
0.134905 0.526958 0.909421 
0.958332 0.267945 0.273417 
0.542218 0.341989 0.793686 
0.953584 0.326881 0.050621 
0.651287 0.562810 0.176111 
0.155626 0.422966 0.837524 
0.484702 0.466826 0.600715 
0.438869 0.793117 0.363199 
0.716549 0.465006 0.382485 
0.584547 0.286713 0.799987 
0.519177 0.916679 0.167393 
0.415884 0.382377 0.611568 
0.464995 0.492503 0.489532 
0.277004 0.685208 0.376329 
0.383507 0.947513 0.288867 
0.788713 0.656497 0.089232 
0.117302 0.788939 0.528630 
0.690377 0.373687 0.382759 
0.656498 0.677933 0.287936 
0.591701 0.755917 0.133330 
0.296833 0.566313 0.596583 
0.718398 0.308916 0.568825 
0.602111 0.441542 0.516702 
0.742783 0.400374 0.360663 
0.455965 0.249401 0.707324 
0.303154 0.438472 0.541551 
0.209738 0.505020 0.761262 
0.514981 0.379282 0.768507 
0.879147 0.260916 0.622169 
0.587420 0.489553 0.368994 
0.290647 0.833299 0.359624 
0.872196 0.003157 0.507611 
0.488401 0.725246 0.187927 
0.051799 0.743084 0.718986 
0.360962 0.830203 0.279733 
0.575952 0.803671 0.031205 
0.619866 0.331688 0.567058 
0.190734 0.601562 0.426464 
0.870772 0.101925 0.706774 
0.906692 0.455025 0.217755 
0.299784 0.990810 0.080806 
0.013009 0.716099 0.814144 
0.069160 0.904652 0.714325 
0.924834 0.375622 0.194779 
0.814869 0.379988 0.299797 
0.969328 0.573675 0.142590 
0.169489 0.507300 0.721288 
0.211040 0.377389 0.762278 
0.800552 0.698272 0.292587 
0.689259 0.422124 0.386560 
0.404737 0.435125 0.771504 
0.628138 0.465542 0.616384 
0.848389 0.266712 0.146622 
0.388916 0.789057 0.377965 
0.817970 0.306428 0.307436 
0.176658 0.449155 0.759006 
0.057905 0.498065 0.920231 
0.261750 0.492098 0.481372 
0.443369 0.669395 0.236299 
0.677503 0.859982 0.018200 
0.320380 0.395841 0.858328 
0.553752 0.134920 0.612702 
0.666991 0.191193 0.611067 
0.702071 0.629053 0.321700 
0.053259 0.653551 0.639988 
0.168643 0.482372 0.829516 
0.486906 0.785142 0.125610 
0.160476 0.627041 0.732538 
0.386405 0.335475 0.672428 
0.507706 0.453431 0.322350 
0.843233 0.248190 0.429404 
0.298027 0.549745 0.559898 
0.226272 0.524012 0.908512 
0.248359 0.740302 0.513655 
0.367280 0.504446 0.635192 
0.329958 0.758798 0.487012 
0.670029 0.361707 0.339644 
0.847852 0.425223 0.115514 
0.722651 0.003666 0.659168 
0.989076 0.544541 0.236210 
0.729488 0.435356 0.591330 
0.733111 0.405429 0.328037 
0.719129 0.071575 0.731573 
0.940238 0.367188 0.327129 
0.049307 0.587204 0.755885 
0.301606 0.439445 0.865568 
0.356806 0.907024 0.464779 
0.178901 0.554705 0.627843 
0.715689 0.223925 0.554409 
0.530918 0.810109 0.068730 
0.922195 0.490977 0.036720 
0.841551 0.567899 0.301505 
0.749027 0.481445 0.204012 
0.782915 0.706625 0.046451 
0.824081 0.226930 0.732822 
0.870284 0.689453 0.066991 
0.919302 0.074669 0.492371 
0.630077 0.300765 0.777182 
0.498109 0.299952 0.681282 
0.943652 0.105119 0.494923 
0.228696 0.627174 0.583935 
0.572090 0.021778 0.956741 
0.605059 0.324561 0.563083 
0.178873 0.348693 0.883479 
0.529310 0.982961 0.060582 
0.622523 0.619875 0.539390 
0.504554 0.595210 0.254370 
0.183968 0.385310 0.879924 
0.644783 0.191385 0.626969 
0.252875 0.107387 0.981237 
0.675721 0.122315 0.557627 
0.813283 0.461664 0.132548 
0.353518 0.949446 0.148569 
0.608559 0.926214 0.089353 
